dt_8601,speed,count
2014-11-26T00:00:00,74,18
2014-11-26T00:05:00,76,11
2014-11-26T00:10:00,76,6
2014-11-26T00:15:00,74,10
2014-11-26T00:20:00,75,14
2014-11-26T00:25:00,75,11
2014-11-26T00:30:00,75,11
2014-11-26T00:35:00,75,9
2014-11-26T00:40:00,74,8
2014-11-26T00:45:00,75,8
2014-11-26T00:50:00,76,8
2014-11-26T00:55:00,78,12
2014-11-26T01:00:00,72,14
2014-11-26T01:05:00,73,11
2014-11-26T01:10:00,75,28
2014-11-26T01:15:00,73,15
2014-11-26T01:20:00,75,4
2014-11-26T01:25:00,72,3
2014-11-26T01:30:00,74,6
2014-11-26T01:35:00,77,9
2014-11-26T01:40:00,76,12
2014-11-26T01:45:00,72,12
2014-11-26T01:50:00,73,11
2014-11-26T01:55:00,73,7
2014-11-26T02:00:00,74,13
2014-11-26T02:05:00,75,7
2014-11-26T02:10:00,77,11
2014-11-26T02:15:00,77,12
2014-11-26T02:20:00,75,11
2014-11-26T02:25:00,75,14
2014-11-26T02:30:00,75,6
2014-11-26T02:35:00,75,6
2014-11-26T02:40:00,75,5
2014-11-26T02:45:00,75,4
2014-11-26T02:50:00,75,10
2014-11-26T02:55:00,74,8
2014-11-26T03:00:00,73,9
2014-11-26T03:05:00,71,6
2014-11-26T03:10:00,70,7
2014-11-26T03:15:00,71,13
2014-11-26T03:20:00,70,7
2014-11-26T03:25:00,73,9
2014-11-26T03:30:00,74,8
2014-11-26T03:35:00,72,7
2014-11-26T03:40:00,73,14
2014-11-26T03:45:00,75,5
2014-11-26T03:50:00,76,8
2014-11-26T03:55:00,75,9
2014-11-26T04:00:00,72,11
2014-11-26T04:05:00,75,11
2014-11-26T04:10:00,69,18
2014-11-26T04:15:00,67,7
2014-11-26T04:20:00,66,3
2014-11-26T04:25:00,74,13
2014-11-26T04:30:00,74,11
2014-11-26T04:35:00,73,8
2014-11-26T04:40:00,70,9
2014-11-26T04:45:00,74,15
2014-11-26T04:50:00,72,14
2014-11-26T04:55:00,75,6
2014-11-26T05:00:00,73,10
2014-11-26T05:05:00,71,10
2014-11-26T05:10:00,71,19
2014-11-26T05:15:00,74,9
2014-11-26T05:20:00,73,21
2014-11-26T05:25:00,73,26
2014-11-26T05:30:00,75,18
2014-11-26T05:35:00,76,19
2014-11-26T05:40:00,79,16
2014-11-26T05:45:00,76,15
2014-11-26T05:50:00,76,24
2014-11-26T05:55:00,77,14
2014-11-26T06:00:00,76,20
2014-11-26T06:05:00,75,23
2014-11-26T06:10:00,76,32
2014-11-26T06:15:00,75,16
2014-11-26T06:20:00,76,16
2014-11-26T06:25:00,75,11
2014-11-26T06:30:00,76,24
2014-11-26T06:35:00,74,24
2014-11-26T06:40:00,74,22
2014-11-26T06:45:00,74,11
2014-11-26T06:50:00,73,20
2014-11-26T06:55:00,74,9
2014-11-26T07:00:00,73,17
2014-11-26T07:05:00,74,14
2014-11-26T07:10:00,75,14
2014-11-26T07:15:00,76,22
2014-11-26T07:20:00,75,14
2014-11-26T07:25:00,75,17
2014-11-26T07:30:00,76,28
2014-11-26T07:35:00,75,11
2014-11-26T07:40:00,76,14
2014-11-26T07:45:00,76,16
2014-11-26T07:50:00,77,23
2014-11-26T07:55:00,79,18
2014-11-26T08:00:00,76,25
2014-11-26T08:05:00,77,25
2014-11-26T08:10:00,78,10
2014-11-26T08:15:00,76,29
2014-11-26T08:20:00,75,16
2014-11-26T08:25:00,77,17
2014-11-26T08:30:00,74,34
2014-11-26T08:35:00,74,45
2014-11-26T08:40:00,75,22
2014-11-26T08:45:00,3,0
2014-11-26T08:50:00,77,19
2014-11-26T08:55:00,75,28
2014-11-26T09:00:00,76,10
2014-11-26T09:05:00,73,10
2014-11-26T09:10:00,74,33
2014-11-26T09:15:00,76,22
2014-11-26T09:20:00,78,16
2014-11-26T09:25:00,77,33
2014-11-26T09:30:00,76,36
2014-11-26T09:35:00,77,16
2014-11-26T09:40:00,76,23
2014-11-26T09:45:00,76,26
2014-11-26T09:50:00,75,15
2014-11-26T09:55:00,75,41
2014-11-26T10:00:00,75,15
2014-11-26T10:05:00,71,28
2014-11-26T10:10:00,75,44
2014-11-26T10:15:00,73,25
2014-11-26T10:20:00,73,62
2014-11-26T10:25:00,73,37
2014-11-26T10:30:00,72,105
2014-11-26T10:35:00,71,78
2014-11-26T10:40:00,72,64
2014-11-26T10:45:00,73,76
2014-11-26T10:50:00,71,74
2014-11-26T10:55:00,72,42
2014-11-26T11:00:00,72,24
2014-11-26T11:05:00,73,56
2014-11-26T11:10:00,73,48
2014-11-26T11:15:00,72,58
2014-11-26T11:20:00,71,71
2014-11-26T11:25:00,71,55
2014-11-26T11:30:00,69,82
2014-11-26T11:35:00,72,48
2014-11-26T11:40:00,72,65
2014-11-26T11:45:00,73,93
2014-11-26T11:50:00,70,65
2014-11-26T11:55:00,70,72
2014-11-26T12:00:00,67,100
2014-11-26T12:05:00,69,57
2014-11-26T12:10:00,68,73
2014-11-26T12:15:00,69,64
2014-11-26T12:20:00,69,65
2014-11-26T12:25:00,68,74
2014-11-26T12:30:00,72,53
2014-11-26T12:35:00,73,73
2014-11-26T12:40:00,70,68
2014-11-26T12:45:00,76,59
2014-11-26T12:50:00,78,61
2014-11-26T12:55:00,76,57
2014-11-26T13:00:00,76,66
2014-11-26T13:05:00,74,24
2014-11-26T13:10:00,73,40
2014-11-26T13:15:00,74,57
2014-11-26T13:20:00,78,43
2014-11-26T13:25:00,77,70
2014-11-26T13:30:00,77,53
2014-11-26T13:35:00,75,46
2014-11-26T13:40:00,76,64
2014-11-26T13:45:00,77,68
2014-11-26T13:50:00,75,60
2014-11-26T13:55:00,76,48
2014-11-26T14:00:00,75,57
2014-11-26T14:05:00,75,71
2014-11-26T14:10:00,75,71
2014-11-26T14:15:00,76,53
2014-11-26T14:20:00,76,76
2014-11-26T14:25:00,76,46
2014-11-26T14:30:00,77,70
2014-11-26T14:35:00,78,67
2014-11-26T14:40:00,77,52
2014-11-26T14:45:00,75,79
2014-11-26T14:50:00,71,70
2014-11-26T14:55:00,73,66
2014-11-26T15:00:00,73,61
2014-11-26T15:05:00,72,95
2014-11-26T15:10:00,70,77
2014-11-26T15:15:00,73,47
2014-11-26T15:20:00,72,50
2014-11-26T15:25:00,68,33
2014-11-26T15:30:00,68,40
2014-11-26T15:35:00,65,38
2014-11-26T15:40:00,57,75
2014-11-26T15:45:00,64,61
2014-11-26T15:50:00,64,29
2014-11-26T15:55:00,61,45
2014-11-26T16:00:00,61,29
2014-11-26T16:05:00,62,59
2014-11-26T16:10:00,49,86
2014-11-26T16:15:00,34,40
2014-11-26T16:20:00,32,69
2014-11-26T16:25:00,36,65
2014-11-26T16:30:00,21,70
2014-11-26T16:35:00,23,66
2014-11-26T16:40:00,27,80
2014-11-26T16:45:00,32,66
2014-11-26T16:50:00,28,67
2014-11-26T16:55:00,28,111
2014-11-26T17:00:00,23,58
